source,time_since_cmd,x,y,z
odom,5.854584325,8.601290843091014,0.10959510771116938,-0.6494997812299
odom,5.855687557,8.601290843091014,0.10959510771116938,-0.6494997812299
cmd_pose,5.899926797,20.0,0.0,0.0
odom,5.904738143,8.65679749316586,0.13213051069623125,-0.6453220240877728
odom,5.905711241,8.65679749316586,0.13213051069623125,-0.6453220240877728
odom,5.952984098,8.712251873292535,0.15484527142284304,-0.6409887319664925
odom,5.95335936,8.712251873292535,0.15484527142284304,-0.6409887319664925
cmd_pose,5.999470471,20.0,0.0,0.0
odom,6.004986456,8.76765522814595,0.17772444855846445,-0.6364799005780144
odom,6.006152022,8.76765522814595,0.17772444855846445,-0.6364799005780144
odom,6.053667313,8.823014197238658,0.2007625396863895,-0.6318129287463828
odom,6.054314675,8.823014197238658,0.2007625396863895,-0.6318129287463828
cmd_pose,6.099768861,20.0,0.0,0.0
odom,6.105338963,8.878332113680388,0.22394793416473574,-0.6269854592088957
odom,6.106961304,8.878332113680388,0.22394793416473574,-0.6269854592088957
odom,6.15450799,8.933614361219847,0.2472733165518438,-0.6220043860913611
odom,6.155698024,8.933614361219847,0.2472733165518438,-0.6220043860913611
cmd_pose,6.199804756,20.0,0.0,0.0
odom,6.206203646,8.988864210627034,0.2707271953780482,-0.6168675764430553
odom,6.20728153,8.988864210627034,0.2707271953780482,-0.6168675764430553
odom,6.255974509,9.044087231458308,0.2943027323458634,-0.6115833283013447
odom,6.257762546,9.044087231458308,0.2943027323458634,-0.6115833283013447
cmd_pose,6.299757014,20.0,0.0,0.0
odom,6.305573956,9.099287808713338,0.31799093737932005,-0.6061614159585642
odom,6.306229933,9.099287808713338,0.31799093737932005,-0.6061614159585642
odom,6.35544367,9.154470346374607,0.34178315284116834,-0.6005998496207198
odom,6.356189975,9.154470346374607,0.34178315284116834,-0.6005998496207198
cmd_pose,6.399474236,20.0,0.0,0.0
odom,6.405554054,9.209638823709062,0.36567029849767646,-0.5949067866470352
odom,6.406088328,9.209638823709062,0.36567029849767646,-0.5949067866470352
odom,6.456475652,9.264797570853421,0.38964387777879017,-0.5890799153376765
odom,6.457638965,9.264797570853421,0.38964387777879017,-0.5890799153376765
cmd_pose,6.499113446,20.0,0.0,0.0
odom,6.506746999,9.31995032439542,0.41369509623242506,-0.5831277388594543
odom,6.507651568,9.31995032439542,0.41369509623242506,-0.5831277388594543
odom,6.55660059,9.375101330762543,0.4378156394441291,-0.5770477882177933
odom,6.556952381,9.375101330762543,0.4378156394441291,-0.5770477882177933
cmd_pose,6.599510397,20.0,0.0,0.0
odom,6.607520694,9.430253852939108,0.46199645804245587,-0.5708460849212567
odom,6.608434731,9.430253852939108,0.46199645804245587,-0.5708460849212567
odom,6.657172835,9.485412373144817,0.4862302984394791,-0.5645242366899605
odom,6.657512595,9.485412373144817,0.4862302984394791,-0.5645242366899605
cmd_pose,6.699713879,20.0,0.0,0.0
odom,6.708519832,9.540580002701585,0.5105087060713294,-0.5580897096506117
odom,6.710624585,9.540580002701585,0.5105087060713294,-0.5580897096506117
odom,6.757586876,9.595761037286845,0.5348248021586369,-0.5515447970011503
odom,6.758198268,9.595761037286845,0.5348248021586369,-0.5515447970011503
cmd_pose,6.800169081,20.0,0.0,0.0
odom,6.808258511,9.650957776402223,0.5591688881452894,-0.5448894860492417
odom,6.80905924,9.650957776402223,0.5591688881452894,-0.5448894860492417
odom,6.858196551,9.706174218878225,0.5835345403652026,-0.5381274078540248
odom,6.858664784,9.706174218878225,0.5835345403652026,-0.5381274078540248
cmd_pose,6.900410119,20.0,0.0,0.0
odom,6.911465164,9.761412457106346,0.6079129296583584,-0.531261270592595
odom,6.913337813,9.761412457106346,0.6079129296583584,-0.531261270592595
odom,6.961102968,9.816674849324226,0.6322960293112967,-0.5242944412239088
odom,6.962814423,9.816674849324226,0.6322960293112967,-0.5242944412239088
cmd_pose,6.999883845,20.0,0.0,0.0
odom,7.011629021,9.871964815796465,0.6566781757171689,-0.517233221097266
odom,7.012757638,9.871964815796465,0.6566781757171689,-0.517233221097266
odom,7.061822329,9.927284891677083,0.6810525311187987,-0.5100814156561041
odom,7.063731219,9.927284891677083,0.6810525311187987,-0.5100814156561041
cmd_pose,7.099445713,20.0,0.0,0.0
odom,7.113454754,9.982637442361002,0.7054121947335924,-0.5028417743189211
odom,7.114149492,9.982637442361002,0.7054121947335924,-0.5028417743189211
odom,7.164864639,10.038024479134775,0.7297501512271052,-0.49551600616745
odom,7.166271261,10.038024479134775,0.7297501512271052,-0.49551600616745
cmd_pose,7.199346041,20.0,0.0,0.0
odom,7.214438887,10.093448508755856,0.7540614697337455,-0.4881103340102318
odom,7.216214593,10.093448508755856,0.7540614697337455,-0.4881103340102318
odom,7.26410458,10.14891083885337,0.7783374225034202,-0.4806300705588141
odom,7.264758192,10.14891083885337,0.7783374225034202,-0.4806300705588141
cmd_pose,7.299670834,20.0,0.0,0.0
odom,7.316469701,10.204416306261185,0.8025572350522828,-0.4730807508901155
odom,7.317317392,10.204416306261185,0.8025572350522828,-0.4730807508901155
odom,7.367064815,10.25997113114471,0.8266788174562605,-0.4654743206418664
odom,7.368110746,10.25997113114471,0.8266788174562605,-0.4654743206418664
cmd_pose,7.400477447,20.0,0.0,0.0
odom,7.41831922,10.315601887721307,0.8505342211740928,-0.4578510914039913
odom,7.419604033,10.315601887721307,0.8505342211740928,-0.4578510914039913
odom,7.467443056,10.371307300843576,0.8741143559985013,-0.45021763796841774
odom,7.468518058,10.371307300843576,0.8741143559985013,-0.45021763796841774
cmd_pose,7.499566573,20.0,0.0,0.0
odom,7.519420745,10.42710669464892,0.8973501923139023,-0.4425940835355462
odom,7.520703078,10.42710669464892,0.8973501923139023,-0.4425940835355462
odom,7.567925162,10.482997255758477,0.9202610902874077,-0.43497929381591854
odom,7.568564252,10.482997255758477,0.9202610902874077,-0.43497929381591854
cmd_pose,7.599238511,20.0,0.0,0.0
odom,7.618039638,10.539004265869067,0.9427435293175416,-0.42739618971835985
odom,7.618654717,10.539004265869067,0.9427435293175416,-0.42739618971835985
odom,7.669029627,10.595124449248734,0.9647937279946126,-0.419847531857009
odom,7.670326057,10.595124449248734,0.9647937279946126,-0.419847531857009
cmd_pose,7.700199177,20.0,0.0,0.0
odom,7.718206997,10.651372502389291,0.9863980025799819,-0.41233450414499334
odom,7.7188955,10.651372502389291,0.9863980025799819,-0.41233450414499334
odom,7.768224732,10.70773857009204,1.0076008960435552,-0.4048508665774414
odom,7.768981666,10.70773857009204,1.0076008960435552,-0.4048508665774414
cmd_pose,7.799473733,20.0,0.0,0.0
odom,7.818745372,10.764226724292902,1.028453688367963,-0.39738624998390026
odom,7.820239427,10.764226724292902,1.028453688367963,-0.39738624998390026
odom,7.868898628,10.82084078218959,1.048895238085429,-0.38994746419921034
odom,7.869848333,10.82084078218959,1.048895238085429,-0.38994746419921034
cmd_pose,7.89932608,20.0,0.0,0.0
odom,7.920111269,10.877583251176599,1.0689480021253324,-0.3825291919770933
odom,7.921161594,10.877583251176599,1.0689480021253324,-0.3825291919770933
odom,7.96923145,10.934450806322245,1.0886026453006403,-0.37513172453491495
odom,7.97001403,10.934450806322245,1.0886026453006403,-0.37513172453491495
cmd_pose,8.000007157,20.0,0.0,0.0
odom,8.020356228,10.99144381848866,1.1078775474957727,-0.3677500852321947
odom,8.021290697,10.99144381848866,1.1078775474957727,-0.3677500852321947
odom,8.069592078,11.048559691758381,1.1267752114634115,-0.3603846950713998
odom,8.070960839,11.048559691758381,1.1267752114634115,-0.3603846950713998
cmd_pose,8.099841882,20.0,0.0,0.0
odom,8.120102665,11.105798170007137,1.1453174566176862,-0.35303138632368875
odom,8.120734226,11.105798170007137,1.1453174566176862,-0.35303138632368875
odom,8.170807391,11.163159727386324,1.1634751158512602,-0.34569116068717004
odom,8.171548379,11.163159727386324,1.1634751158512602,-0.34569116068717004
