source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,0.374856902,-0.0004582068654986806,2.0291990833338177e-05,-9.712928263584368,1.4293702980067146e-05,4.363107966708523e-05,-0.0010999885991488383,0.9999993939583667,0.00018459721289457813,3.587172092568816e-05,0.7268000588930446,0.0,0.0,0.0
cmd_pose,0.400071055,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,0.424728737,-0.00045476268011523685,1.9878549778183867e-05,-9.672954502839751,1.353484021224463e-05,-0.00010433772672858626,-0.0011090499793230694,0.9999993794691026,0.0002025708555631375,1.8351849385992338e-05,0.7758980553444699,0.0,0.0,0.0
mpu,0.425171009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,0.04,12.26
odom,0.474496983,-0.00046070204877662836,1.9833765413489464e-05,-9.631397309140421,1.1862589769559565e-05,-0.000262409578569881,-0.001113479769640702,0.9999993455814332,0.00017621529567220844,1.714961642223632e-05,0.8153095319702949,0.0,0.0,0.0
cmd_pose,0.499625106,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,0.526106281,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.035,0.055,12.005
odom,0.527587987,-0.00046189924141883744,2.0286541913566716e-05,-9.58828965081187,9.357743995908403e-06,-0.00042891530782866423,-0.0011148858711504546,0.9999992864865382,0.0004060921493850403,2.3892839017574263e-05,0.8466484001439527,0.0,0.0,0.0
odom,0.574859716,-0.00044831187236697066,2.1024151849944762e-05,-9.544266591300657,6.4757986026500145e-06,-0.0006029001276812623,-0.0011152578231799438,0.999999196334421,0.0009053368740597689,2.877120657477077e-05,0.8713066660449609,0.0,0.0,0.0
cmd_pose,0.59948777,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,0.625267007,-0.00041652244545204977,2.162478447148004e-05,-9.499220343388295,3.752016618139371e-06,-0.0007838317414963985,-0.001116508151798796,0.9999990695012023,0.001563748048376198,2.6719344274502823e-05,0.8906917570007359,0.0,0.0,0.0
mpu,0.625861657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,0.075,11.905
odom,0.675197589,-0.00037439561568690014,2.1872723298087582e-05,-9.453693994116355,1.668001513047009e-06,-0.000971408373166257,-0.0011203876522427765,0.9999989005466451,0.002195732761561003,1.840409815445871e-05,0.9057235655806112,0.0,0.0,0.0
cmd_pose,0.700235403,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,0.726411875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,0.035,11.895
odom,0.727282926,-0.0003242328656466163,2.1729927068799408e-05,-9.40747051265967,-1.3888312887129745e-08,-0.0011649975394531621,-0.0011281227760413953,0.999998685059003,0.0027439159391833977,8.036072811055717e-06,0.9174946280820129,0.0,0.0,0.0
odom,0.77607824,-0.0002720266155584692,2.132355849484234e-05,-9.361043417717859,-1.1335186331799576e-06,-0.0013640762386341754,-0.0011405477011126996,0.9999984192215865,0.0032212280423676133,-7.397962218546583e-07,0.9265007003934285,0.0,0.0,0.0
cmd_pose,0.800419993,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,0.826950391,-0.00021654213418813555,2.074310283966456e-05,-9.314112071083802,-1.988559212876315e-06,-0.0015678660839778741,-0.0011583203676151298,0.9999981000411523,0.0036642076930940917,-6.633511686827246e-06,0.9335778138015435,0.0,0.0,0.0
mpu,0.827836008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.055,12.01
odom,0.87665183,-0.00015851050324099388,2.0114559684461856e-05,-9.267152112140684,-2.4388401414863452e-06,-0.0017758470450532377,-0.0011819000881524407,0.9999977247341647,0.004119587923435154,-9.658504385432929e-06,0.9389046706102733,0.0,0.0,0.0
cmd_pose,0.899756706,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,0.927012877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.03,0.09,12.08
odom,0.92832131,-9.592956912434116e-05,1.945086702046262e-05,-9.219796385484463,-2.6131660044430797e-06,-0.0019874030232446393,-0.0012118624042243337,0.9999972908022841,0.004597618278265472,-1.0574012265621967e-05,0.9431463822575553,0.0,0.0,0.0
odom,0.978275221,-2.945717401122031e-05,1.8778037280655236e-05,-9.17252484571524,-2.313697023132476e-06,-0.0022021920107624985,-0.0012485826107587787,0.9999967956880955,0.005093113233843572,-1.0315000861655064e-05,0.9462597976877033,0.0,0.0,0.0
cmd_pose,1.000216576,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.027410851,4.134200423053254e-05,1.808714013376152e-05,-9.12491373018364,-1.6692655172979589e-06,-0.002419729742760278,-0.0012925573030417425,0.9999962370933222,0.005594438399121671,-9.045499543872246e-06,0.948811012402871,0.0,0.0,0.0
mpu,1.027843496,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.01,0.07,12.280000000000001
odom,1.07809931,0.00011490276121375023,1.800476631624075e-05,-9.077462744636652,-4.087499941960381e-07,-0.0026398012218099122,-0.0013442965040104113,0.9999956121484992,0.006086224965628694,-6.999593030542873e-07,0.9506025855662307,0.0,0.0,0.0
cmd_pose,1.099732289,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.128072332,0.0001905250699096321,1.7770291398987684e-05,-9.029696320567533,1.1418123114995558e-06,-0.002861857171988925,-0.0014039087844814788,0.9999949193932679,0.006562366369961828,7.2790012408482895e-06,0.9521526158790291,0.0,0.0,0.0
mpu,1.128879244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,0.065,12.475
odom,1.179498756,0.00026818256572755205,1.7369875225766525e-05,-8.982144903091775,3.273871918708332e-06,-0.003085722421315757,-0.001471477422734825,0.9999941565132342,0.00703112380256207,8.461847077233599e-06,0.953153678253034,0.0,0.0,0.0
cmd_pose,1.20011601,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.229485995,0.00034617864705684966,1.6771757953275155e-05,-8.934282259907947,5.7084112795986e-06,-0.003310940912902205,-0.0015470782724011838,0.9999933220709548,0.007488908442761022,1.0162253646627626e-05,0.9541124550311679,0.0,0.0,0.0
mpu,1.230632242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.035,0.07,12.695
odom,1.278838652,0.00042583957574701095,1.6062202249273667e-05,-8.886677549391898,8.628640784435061e-06,-0.0035373385525550574,-0.0016306637780007162,0.9999924140198035,0.007941183965935005,1.3316285101341924e-05,0.9546417732586348,0.0,0.0,0.0
cmd_pose,1.300447482,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.329299393,0.0005019475695379076,1.5372149582454165e-05,-8.838752900653558,1.1914882654497595e-05,-0.0037645190864979876,-0.001721886494838499,0.9999914316437826,0.008360331836799191,1.9551032397755515e-05,0.9552582555694723,0.0,0.0,0.0
mpu,1.329758438,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.035,0.07,12.94
odom,1.380756249,0.000581076396624188,1.4780161648474741e-05,-8.791123076177394,1.543881146660308e-05,-0.0039922301078527235,-0.001820824690550642,0.9999903731825899,0.00878957711539145,2.8632605834220952e-05,0.955505525886729,0.0,0.0,0.0
cmd_pose,1.400178301,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.430600485,0.0006556427585217798,1.4279542999846621e-05,-8.743156115945965,1.9341417243613178e-05,-0.004220189453662239,-0.0019272086654131353,0.9999892376889087,0.00921411171502716,3.920051606614191e-05,0.9559246548526623,0.0,0.0,0.0
mpu,1.431671425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.065,0.125,13.225
odom,1.483810075,0.0007321678831524234,1.3886813669055343e-05,-8.695518478339926,2.3510602013544552e-05,-0.004448203075722358,-0.0020410798022819083,0.9999880233932251,0.009622987322089365,5.052838237837606e-05,0.9559987030985561,0.0,0.0,0.0
cmd_pose,1.499683968,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.535777374,0.0008040386355122555,1.3607387115897854e-05,-8.647520379533717,2.790321093717254e-05,-0.00467596334335295,-0.002162390122252395,0.9999867292405342,0.010036178275596705,6.2792122406481e-05,0.9563058328489434,0.0,0.0,0.0
mpu,1.536984755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,0.1,13.505
odom,1.585928487,0.000874853627181431,1.3353349813883834e-05,-8.59988582093952,3.268688359505321e-05,-0.004903380066342908,-0.002290890929077198,0.9999853536998649,0.010412662958632359,7.480002967126242e-05,0.9562709183489984,0.0,0.0,0.0
cmd_pose,1.599391546,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.634602254,0.0009350316783746933,1.3090854902905456e-05,-8.551862891063507,3.76955089790727e-05,-0.005130063985884787,-0.002425968886773474,0.9999838977191131,0.010734575949332017,8.621312098517783e-05,0.9565155413818545,0.0,0.0,0.0
mpu,1.635036995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.035,0.15,13.795
odom,1.686078601,0.0009957492424302055,1.2938357230129147e-05,-8.50423861898704,4.275180565423477e-05,-0.005355795123711803,-0.0025674260680825568,0.9999823608215601,0.011064156063348329,9.891764569362705e-05,0.9564087514121425,0.0,0.0,0.0
cmd_pose,1.699514387,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.73531826,0.001046939132145457,1.2822026818755655e-05,-8.456193794184,4.799441416548146e-05,-0.005580304763682714,-0.00271483268412707,0.9999807436039846,0.011409915830178623,0.00011258712097742922,0.9566235678282761,0.0,0.0,0.0
mpu,1.735809661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,0.155,14.17
odom,1.78686403,0.001099050396415232,1.2806484313729948e-05,-8.408584717307939,5.3328565348131165e-05,-0.00580350219116559,-0.0028681160879705874,0.9999790449946875,0.011749468760006414,0.0001264636199615569,0.9564673707908282,0.0,0.0,0.0
cmd_pose,1.799561508,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.835638332,0.0011391160538900126,1.2774500417430826e-05,-8.3605192009178,5.885190354135044e-05,-0.006025137627673388,-0.0030268371898925822,0.999977265996406,0.012069178984590302,0.00014021112922947852,0.9566702386385602,0.0,0.0,0.0
mpu,1.837022707,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.21,14.575000000000001
odom,1.891837605,0.0011785564236410852,1.2809100294347407e-05,-8.312929168008665,6.444971385022195e-05,-0.006245118704641524,-0.0031908542951843083,0.999975406091303,0.012361798666869497,0.00015375621472635612,0.956475905181082,0.0,0.0,0.0
cmd_pose,1.899617908,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.941854813,0.001204892886263104,1.2857301995418983e-05,-8.26484302412855,7.007019453318098e-05,-0.006463138468819404,-0.003359899309415473,0.9999734666519563,0.012649521326469095,0.00016792997839997514,0.9566783597517341,0.0,0.0,0.0
mpu,1.942954844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,0.17500000000000002,14.955
odom,1.990572527,0.0012292535964059886,1.2927324071310477e-05,-8.217275233562745,7.579929155472844e-05,-0.006679171047066363,-0.0035336247369150775,0.9999714478047912,0.012910370335034444,0.00018164761079548304,0.9564523124119482,0.0,0.0,0.0
cmd_pose,1.999413385,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.04167857,0.0012373147591557296,1.2923426104227635e-05,-8.1691680341928,8.144602807863834e-05,-0.00689286178653121,-0.0037108896567584356,0.9999693550908907,0.013145381900106178,0.0001946489529543504,0.9566596358418075,0.0,0.0,0.0
mpu,2.043736753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,0.16,15.455
odom,2.092376291,0.0012474899782366012,1.302348594525792e-05,-8.121625601640183,8.687312034135919e-05,-0.007104169557907489,-0.0038903464449925084,0.9999671936781183,0.013406021527543801,0.00020843021494549004,0.9564023323549977,0.0,0.0,0.0
cmd_pose,2.099846886,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.142963762,0.0012436848464508028,1.307280343913035e-05,-8.07349638491203,9.213768096766576e-05,-0.007312892950521275,-0.004070367084895973,0.9999649719960876,0.013696496001966967,0.00022253888512747136,0.9566184281600151,0.0,0.0,0.0
mpu,2.144199157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.03,0.24,15.895
odom,2.193056223,0.001244806158922423,1.3225149897714871e-05,-8.02598236012871,9.715478072231478e-05,-0.0075191482959451154,-0.004249627643975497,0.9999626961215802,0.013998129602626638,0.0002362956998328532,0.9563299097424954,0.0,0.0,0.0
cmd_pose,2.199677086,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,2.241755357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,0.18,16.45
odom,2.242314089,0.0012293922595048971,1.3254524902246135e-05,-7.977829986998301,0.00010202153595908853,-0.00772278429688105,-0.0044264622731145535,0.9999603765280176,0.01428199805201282,0.000249008913973083,0.9565573545784642,0.0,0.0,0.0
odom,2.29216855,0.0012178143941157938,1.3351941607446026e-05,-7.930347688041676,0.00010656980149511224,-0.007923894013679825,-0.0045992932664256,0.9999580226429442,0.014536516554425005,0.00026059881020681534,0.9562362105217568,0.0,0.0,0.0
cmd_pose,2.29960244,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.342067203,0.00118567146763748,1.326759847462259e-05,-7.882170927996023,0.00011086192295875477,-0.008122239384370906,-0.004766267712233483,0.999955648831043,0.014759810825920244,0.0002709450717030392,0.9564767963115024,0.0,0.0,0.0
mpu,2.34237107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.07,0.17500000000000002,17.015
odom,2.392642557,0.0011568843431630886,1.3228457391620268e-05,-7.834723913685158,0.00011470578772427906,-0.008317867311828915,-0.00492549626263121,0.9999532686143547,0.01495805960815456,0.00028002616612903686,0.9561208734049659,0.0,0.0,0.0
cmd_pose,2.399358946,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.442638212,0.0011052445847167464,1.2959253532330659e-05,-7.786521333752796,0.00011815779987729787,-0.008510486719672125,-0.005075039192006202,0.99995089961044,0.01514369806371375,0.00028779677490678863,0.9563763736705384,0.0,0.0,0.0
mpu,2.443434461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,0.2,17.645
odom,2.492224559,0.0010583842334563904,1.2695578219268308e-05,-7.739113361469726,0.00012106960250727622,-0.008700176391038057,-0.005212761257544096,0.9999485583733735,0.015321235135166792,0.00029398624158925385,0.9559831929680435,0.0,0.0,0.0
cmd_pose,2.499396944,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.543359631,0.000987578654407038,1.2159642916065388e-05,-7.690962660652946,0.00012349138633344415,-0.008886396707180246,-0.005335660709854791,0.9999462722707803,0.01548526285092662,0.0002985285114672381,0.9554619572013762,0.0,0.0,0.0
mpu,2.545113535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,0.255,18.035
odom,2.594082239,0.0009278751033357427,1.1687102886062581e-05,-7.644136336169677,0.00012527145889504356,-0.00906727133474971,-0.005441107709905493,0.9999440800587265,0.015603657445407464,0.00030109750793504684,0.9496428831400016,0.0,0.0,0.0
cmd_pose,2.59954389,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.644788946,0.0008509100573306785,1.107135817173386e-05,-7.5972672670201815,0.00012666874172913254,-0.009240177608451045,-0.0055323189671302375,0.9999419965776215,0.015652940945571407,0.00030190484176380127,0.9368241370300353,0.0,0.0,0.0
mpu,2.645582179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.245,18.005
odom,2.693866089,0.000791560709526662,1.0575452836672944e-05,-7.552227047904953,0.00012771784933402245,-0.00940344460569296,-0.005612489657457979,0.9999400276404299,0.015644485497063633,0.0003009478509876173,0.9189606453396475,0.0,0.0,0.0
cmd_pose,2.699783552,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.745189634,0.0007163918557013761,9.938115606476718e-06,-7.5071398424629665,0.00012863624152131784,-0.009556309984842392,-0.005685909124152888,0.9999381635029352,0.01562803380290463,0.00029928268487362694,0.9011397054628855,0.0,0.0,0.0
mpu,2.746298028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,0.265,18.535
odom,2.795980828,0.0006610322915756071,9.422168323940336e-06,-7.463788643171094,0.0001293475696772668,-0.009698509540847694,-0.0057517329553570615,0.9999364178536067,0.015615689052643229,0.00029749381576901757,0.8842470481893654,0.0,0.0,0.0
cmd_pose,2.799596876,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.846314567,0.000588245058339352,8.759678507983284e-06,-7.420176709369255,0.00013006155604442033,-0.009829874865633116,-0.005812971380260179,0.999934780877158,0.015605491835151832,0.0002957727421860472,0.8694922064992031,0.0,0.0,0.0
mpu,2.847224012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,0.215,19.135
odom,2.895857229,0.00053558854706651,8.249561536900898e-06,-7.378257166494909,0.00013068209709198657,-0.009950248846625213,-0.0058675653448326285,0.9999332713471454,0.015574845030967958,0.00029413157370352966,0.8551737891784237,0.0,0.0,0.0
cmd_pose,2.89994736,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.945127388,0.0004627297998130882,7.629892528540964e-06,-7.336032795744814,0.00013131275825937076,-0.010059243640037253,-0.005917192797149976,0.9999318882822725,0.015504078041179509,0.00029239559652823987,0.8412971889262393,0.0,0.0,0.0
mpu,2.945817567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.25,19.580000000000002
odom,2.99694633,0.00040885716550613906,7.182962870066968e-06,-7.295488411400576,0.0001319079675133185,-0.010156927637240508,-0.0059621318492004164,0.9999306337967013,0.015394540464685826,0.000290454598145701,0.8275452709945496,0.0,0.0,0.0
cmd_pose,3.000433679,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.047450503,0.00033435988007743454,6.638395313776679e-06,-7.254652817116658,0.00013237572618476204,-0.010242576775495716,-0.006001253789395474,0.9999295260420209,0.01525734885739885,0.0002881866255290791,0.8136577248297099,0.0,0.0,0.0
mpu,3.049053038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.23500000000000001,19.855
odom,3.095904071,0.00028227630885946896,6.24868284470724e-06,-7.215544271210459,0.00013272127022565764,-0.01031645322163142,-0.006035664067434221,0.9999285594167492,0.015116941117455226,0.00028550450718653264,0.799299395624366,0.0,0.0,0.0
cmd_pose,3.099927093,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.146244246,0.00021073305156429431,5.717909320002998e-06,-7.1761398331486985,0.00013297563316172581,-0.010377967613668888,-0.006064609504654896,0.9999277476984257,0.014968612309296178,0.00028213823130185704,0.7849880701925731,0.0,0.0,0.0
mpu,3.146607906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,0.25,20.045
odom,3.196356078,0.00016214407083982332,5.314224890281589e-06,-7.138413718636036,0.00013316912174846982,-0.010427855463294165,-0.00608984754397996,0.999927075267648,0.014810435830022664,0.0002783691977548713,0.7711641920314329,0.0,0.0,0.0
cmd_pose,3.199512708,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.248138713,9.257703143038148e-05,4.776114392702084e-06,-7.1003228378466865,0.00013328124746737652,-0.010465762402592534,-0.00610975092129917,0.9999265578016824,0.014632277384527584,0.00027444267918623916,0.7580296212269229,0.0,0.0,0.0
mpu,3.248989781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.225,19.97
odom,3.297101679,4.5143113503419186e-05,4.397808192316079e-06,-7.063862781413963,0.0001332816401379022,-0.010492427871944425,-0.006125751517446308,0.999926180456189,0.014434148147798611,0.00027059328820153264,0.7453704886757949,0.0,0.0,0.0
cmd_pose,3.299663319,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.347403661,-2.3832476637445385e-05,3.9181622714712435e-06,-7.027021278372075,0.00013314833825634332,-0.010507497780841639,-0.006136218661372036,0.9999259580501176,0.014216412515735697,0.00026672703143401703,0.7328786021706797,0.0,0.0,0.0
mpu,3.347889953,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,0.20500000000000002,19.89
odom,3.398620395,-7.020351453317149e-05,3.5971567546226472e-06,-6.99178221507994,0.00013283153792790605,-0.010511679679201727,-0.006142716424912732,0.9999258742431998,0.01399098818472826,0.00026263525951591884,0.7206707400207395,0.0,0.0,0.0
cmd_pose,3.399950712,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,3.447649621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.28500000000000003,19.595
odom,3.448459026,-0.00013705650053941966,3.1551780417704003e-06,-6.956170394327584,0.00013237178020072843,-0.010504706585093245,-0.006143780815133761,0.9999259410449198,0.013758240424979154,0.000258049531405168,0.7083761024106301,0.0,0.0,0.0
odom,3.498240015,-0.0001813189239964037,2.8420213366201284e-06,-6.9221156944725015,0.00013172797678291307,-0.01048735785061346,-0.006141138138865976,0.9999261394700174,0.013519678325915368,0.0002529918379904134,0.6965348533154212,0.0,0.0,0.0
cmd_pose,3.500405532,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,3.549171667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.02,0.265,19.17
odom,3.550500223,-0.0002454120516736946,2.399316396709666e-06,-6.887700993842932,0.0001309492067674076,-0.01045946880642116,-0.006133279477172535,0.9999264799211228,0.013270329696082226,0.00024751601462844205,0.6845662019810612,0.0,0.0,0.0
odom,3.59882739,-0.00028801000105931995,2.091794801569029e-06,-6.854782628000115,0.0001299710016778359,-0.01042185422843273,-0.006121954865408217,0.9999269421965816,0.013010692201137115,0.00024191586246484319,0.6732057588198053,0.0,0.0,0.0
cmd_pose,3.599674209,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.649811723,-0.0003497400760622847,1.6789602831287983e-06,-6.821526045677521,0.00012883806429710712,-0.010374406729295365,-0.006105587350030462,0.9999275358189109,0.012740431345666228,0.00023621442528865507,0.6616275982334038,0.0,0.0,0.0
mpu,3.650640983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.08,0.26,18.745
odom,3.698851015,-0.00039088657443372434,1.4064565058481026e-06,-6.7896985428522125,0.00012746867657497312,-0.010317939411748696,-0.006085956463213684,0.9999282399312263,0.012465901892891157,0.0002304450910977646,0.6507222384057345,0.0,0.0,0.0
cmd_pose,3.699629116,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
