source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,1.312449418,0.0029410508257752682,3.502258575176414e-05,-8.884899264938015,4.4872997301280845e-05,-0.003927667634749358,-0.002953383163807178,0.9999879243977163,0.01479017728410269,0.00018459755804180536,0.9548846543617273,0.0,0.0,0.0
mpu,1.313090498,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005,0.125,6.78
odom,1.362714065,0.0033578885143981975,3.783375880155151e-05,-8.836958808967879,5.100146498242827e-05,-0.004203527202828766,-0.0031307844488022525,0.9999862628789661,0.015733747525421705,0.000210858605240825,0.9554409723553817,0.0,0.0,0.0
cmd_pose,1.398706922,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.414230495,0.0038006446793114332,4.113920345610905e-05,-8.789325244236556,5.7519930762559104e-05,-0.00448430661221065,-0.003323687681388257,0.999984420271567,0.016683577639844537,0.0002397984270467059,0.9556330646400758,0.0,0.0,0.0
mpu,1.416213601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0.135,6.525
odom,1.462283121,0.004263733420810787,4.497223430923244e-05,-8.741344949564624,6.454564251389006e-05,-0.004769833108770677,-0.003532485334415759,0.9999823828814869,0.01768878909163834,0.000272422374124455,0.9560177198785155,0.0,0.0,0.0
cmd_pose,1.498414525,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.514347725,0.004748056119218209,4.926476533650966e-05,-8.693706153200964,7.22095809414657e-05,-0.005060153298110865,-0.003757095235633753,0.9999801367376085,0.01864964556318503,0.0003064143997311756,0.9560557780717069,0.0,0.0,0.0
mpu,1.515542695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07,0.135,6.215
odom,1.563263089,0.005247686344411837,5.4024433075255815e-05,-8.645695788187949,8.034099644309007e-05,-0.005354924033623901,-0.003997174922768749,0.9999776702139679,0.019575813702442428,0.000341748416172564,0.9563417294592572,0.0,0.0,0.0
cmd_pose,1.598647111,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,1.613184773,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,0.16,5.92
odom,1.613887073,0.005764802135961147,5.928566990628278e-05,-8.598061631144184,8.905132046871989e-05,-0.005654074193368748,-0.004252259455268042,0.9999749705889659,0.020465396702200205,0.0003791297299635543,0.956280090178543,0.0,0.0,0.0
odom,1.664465459,0.006295975914032867,6.509697722935213e-05,-8.550026352025004,9.799722853004346e-05,-0.0059571416757729445,-0.004522275681074358,0.9999720255498462,0.021358407229694443,0.0004193835630595498,0.956513172993842,0.0,0.0,0.0
cmd_pose,1.699095049,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.713711873,0.006846139155255439,7.145214608324589e-05,-8.502403191568309,0.00010743923293066679,-0.006264118454110472,-0.004806833146439015,0.9999688213298985,0.022265261816406094,0.0004618212693218833,0.9563861202018756,0.0,0.0,0.0
mpu,1.713959138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.045,0.16,5.54
odom,1.764468796,0.007409696259302028,7.835824145394584e-05,-8.454345346387235,0.00011710060197175066,-0.006574606664913036,-0.005105896891669096,0.9999653447252972,0.02318183114022227,0.0005063652946023713,0.9565937943245573,0.0,0.0,0.0
cmd_pose,1.798470073,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.81411406,0.007992326836902892,8.578535751585625e-05,-8.406737720315933,0.00012726047508503332,-0.006888664082259943,-0.005419113882116,0.9999615809203201,0.024095973394983258,0.0005523335422030801,0.9564195817399869,0.0,0.0,0.0
mpu,1.814454849,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.055,0.18,5.1450000000000005
odom,1.864462868,0.008585624113191062,9.371896519479238e-05,-8.358658111824003,0.00013761808375626036,-0.007205881822678738,-0.005746376842825023,0.999957516838391,0.02499997931895043,0.0005998567059153019,0.9566177139061887,0.0,0.0,0.0
cmd_pose,1.89919598,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.914520116,0.009197085859982782,0.00010214638369077306,-8.311069627984772,0.00014843943593364486,-0.007526316011202767,-0.00608728455880637,0.9999531376518269,0.02588946294722904,0.0006486127512285272,0.9564060719466136,0.0,0.0,0.0
mpu,1.914832035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02,0.18,4.78
odom,1.965428332,0.009815856748881304,0.00011102935349776427,-8.262968113220492,0.0001594099124125799,-0.007849512284854433,-0.00644161919647938,0.999948431314084,0.026763426170727144,0.0006987840351132474,0.9566044293525942,0.0,0.0,0.0
cmd_pose,1.998412704,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.015001174,0.010452283619520207,0.00012038001013453078,-8.215401895538037,0.00017078581129289908,-0.008175519915832902,-0.0068089433565806145,0.9999433833956197,0.02762442785168971,0.0007500992044352057,0.9563603453514015,0.0,0.0,0.0
mpu,2.015407157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.045,0.17500000000000002,4.3
odom,2.065007605,0.011092807930058063,0.00013011995875889475,-8.16727770388696,0.00018226042402102584,-0.008503853506739328,-0.007188956615228615,0.9999379831566847,0.028472380696288723,0.0008026316039151594,0.9565652551539872,0.0,0.0,0.0
cmd_pose,2.098651343,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.11556625,0.011750873575733834,0.000140288657039997,-8.119736681966742,0.00019408824049798237,-0.008834574084737173,-0.00758122139036031,0.9999322165590658,0.02930858984540523,0.00085606119965032,0.9562907198775952,0.0,0.0,0.0
mpu,2.116248718,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.225,3.805
odom,2.165194658,0.01240760504665542,0.00015066339558764998,-8.071588728967608,0.0002061131063634028,-0.009167191836260942,-0.007985410928196173,0.9999260739292343,0.03011074341752107,0.0009091959653555208,0.9565057931054879,0.0,0.0,0.0
cmd_pose,2.198521689,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.215361163,0.01308563289853097,0.00016161973434761426,-8.024075676227413,0.00021814624939418085,-0.009501675289899937,-0.008401546491070038,0.9999195390607474,0.03093683847843185,0.0009654785257934607,0.9562021992550136,0.0,0.0,0.0
mpu,2.215709935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0.24,3.31
odom,2.265753639,0.013758462710701467,0.00017269760661942567,-7.975902274933433,0.00023038172100171234,-0.009837636593239501,-0.008828839684301565,0.9999126058913104,0.03174589588266906,0.0010225653457648256,0.9564326283322939,0.0,0.0,0.0
cmd_pose,2.298834644,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.316338953,0.014452783538637751,0.00018421278508976038,-7.928420367153367,0.00024273854716264903,-0.010175106642612456,-0.009266919221414304,0.9999052617578092,0.032540110268098735,0.0010792220382260247,0.9560964383193216,0.0,0.0,0.0
mpu,2.316858004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015,0.25,2.695
odom,2.366030663,0.015135073018916983,0.00019564682483754007,-7.880220142625797,0.0002553070117651945,-0.010513622730607438,-0.009714832063513363,0.999897505044085,0.033289302431166984,0.0011348980125245518,0.9563404893969395,0.0,0.0,0.0
cmd_pose,2.398440551,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.416036635,0.01583861295568798,0.00020748689651809332,-7.832772833167372,0.00026783489940932604,-0.010853142295964848,-0.0101725222206255,0.999889322554472,0.03401582541126737,0.0011909368098617684,0.9559698373170121,0.0,0.0,0.0
mpu,2.416375719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02,0.265,2.07
odom,2.466868225,0.01652634816551551,0.00021914622799444118,-7.784543967173739,0.00028047965062502335,-0.011193154606415364,-0.010639028206329601,0.9998807157356059,0.034729704942451575,0.0012472929084111845,0.9562316641028159,0.0,0.0,0.0
cmd_pose,2.499590448,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.518386199,0.017236441065547527,0.0002311788434057801,-7.737134786794889,0.0002930373053316672,-0.011533672021643824,-0.011114339355542823,0.9998716717656945,0.03543045597387817,0.0013039317057528927,0.955825115575623,0.0,0.0,0.0
mpu,2.519325907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.045,0.275,1.415
odom,2.566910246,0.01792662194865415,0.0002429172114176037,-7.688875295923159,0.0003056636348803552,-0.011874167630910858,-0.011597491841284913,0.9998621949527878,0.03611727658045658,0.0013605548894727512,0.9561063517555937,0.0,0.0,0.0
cmd_pose,2.599166134,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.617352083,0.018640036685988303,0.0002549750355049941,-7.6415081510387255,0.00031816718391287376,-0.012214702567706024,-0.01208849804824405,0.9998522731012632,0.03678446886132418,0.0014169232405496959,0.9556604659989457,0.0,0.0,0.0
mpu,2.618337817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.29,0.63
odom,2.667778631,0.019328525269674695,0.00026661775883185984,-7.593216000841604,0.00033068870209783006,-0.012554708705438738,-0.01258635330066591,0.9998419143269073,0.03743107449671985,0.001472873847023029,0.9559620904134152,0.0,0.0,0.0
cmd_pose,2.699496183,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,2.717879803,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.29,-0.20500000000000002
odom,2.718343448,0.02004110830384424,0.0002785238553147057,-7.545895250519425,0.00034304317104312353,-0.012894279875107991,-0.013091071096758444,0.9998311076003911,0.03805338395855529,0.001528212829969576,0.9554727873599289,0.0,0.0,0.0
odom,2.767708625,0.020723361769299654,0.00028989852727860464,-7.497568340663146,0.0003553515764489264,-0.013232793695027625,-0.013601593466806658,0.999819865551513,0.038653943441616115,0.0015829111621788888,0.9557958070865131,0.0,0.0,0.0
cmd_pose,2.798275197,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.818025853,0.02143105457703187,0.00030148219535905873,-7.4502988056119435,0.0003674439741772277,-0.013570382794517461,-0.01411794482825312,0.9998081782669926,0.03923014456506279,0.0016367537764539984,0.9552587064502495,0.0,0.0,0.0
mpu,2.818624255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,0.28500000000000003,-1.07
odom,2.867834679,0.022102752264805233,0.0003124226829390025,-7.4019349570537125,0.0003794234945065047,-0.013906373096425478,-0.014639021796132261,0.9997960631378617,0.039785032177546566,0.0016897405919167863,0.9556041174439358,0.0,0.0,0.0
cmd_pose,2.898408361,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,2.918382471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,0.28500000000000003,-1.985
odom,2.918896977,0.02280047158071959,0.0003234455973904191,-7.354722051385722,0.00039123058373943174,-0.01424095512637794,-0.015164938916598434,0.999783509947716,0.04030263887410849,0.0017405432156622689,0.9550138458510903,0.0,0.0,0.0
odom,2.969006375,0.023458656071381596,0.0003338943925458329,-7.306318857422331,0.00040266041905524086,-0.014573343715228322,-0.01569481629312467,0.999770537803085,0.040823589850987316,0.0017926967076096346,0.9553838008611788,0.0,0.0,0.0
cmd_pose,2.998577448,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.019212338,0.024143478809624083,0.0003442709374229687,-7.259168407600169,0.000413972221883221,-0.014903864653860994,-0.016228343374262853,0.9997571426685112,0.04130185826661154,0.0018419495003357052,0.9547359106501375,0.0,0.0,0.0
mpu,3.019672217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.025,0.34,-3.04
odom,3.068964391,0.024782331180055805,0.0003539448209507053,-7.210723793205134,0.00042486567245885186,-0.01523164948372407,-0.01676436182347649,0.9997433533241503,0.04175835998693209,0.001889594958395576,0.9551281786896496,0.0,0.0,0.0
cmd_pose,3.098574208,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.118889419,0.025451390949794348,0.0003635401968366848,-7.163642380059436,0.00043553661461113004,-0.015557065260218097,-0.017302865892829807,0.9997291627537137,0.04219551814946203,0.0019361709392344227,0.9544153537306697,0.0,0.0,0.0
mpu,3.119197314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.01,0.315,-4.205
odom,3.169582115,0.02606723896833586,0.00037234427032483677,-7.115154031842519,0.00044574027043694077,-0.015879213751783184,-0.017842738292676068,0.9997146035626645,0.04260712179420111,0.001981070112066106,0.9548319793444267,0.0,0.0,0.0
cmd_pose,3.198999051,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.219428184,0.02671687510423404,0.0003810350971575992,-7.068148924155742,0.0004556638447885642,-0.0161985169404547,-0.01838406622491986,0.9996996681646084,0.04299290241176258,0.0020241924576673903,0.954047834360108,0.0,0.0,0.0
mpu,3.219879332,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.005,0.305,-5.3950000000000005
odom,3.271082073,0.027305301390465043,0.00038886025960482444,-7.019614605846904,0.0004650632902048647,-0.016514016954758584,-0.018925635219498204,0.9996843958428543,0.04335027985794396,0.0020653009308073704,0.9544885432668991,0.0,0.0,0.0
cmd_pose,3.299612043,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.32071204,0.027931806806784146,0.0003965331432177982,-6.972693889223474,0.0004741144347539365,-0.016826190598431535,-0.01946760967477535,0.9996687784956568,0.04368185355610863,0.0021043761074702157,0.953625199459738,0.0,0.0,0.0
mpu,3.321477223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015,0.335,-6.76
odom,3.370677096,0.02848867957258419,0.00040328375220112717,-6.924111434388445,0.00048258149256708596,-0.017134020634369963,-0.020008678279656224,0.9996528623704857,0.043985945041133914,0.002141221960513549,0.9540894771699682,0.0,0.0,0.0
cmd_pose,3.398903466,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,3.421056569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015,0.35000000000000003,-8.19
odom,3.42212335,0.029088770977180274,0.00040984059943657933,-6.8772840761144405,0.000490631481569582,-0.017438050085922946,-0.020549098305130888,0.999636638108466,0.04426512881760518,0.002175857917367272,0.9531382480335273,0.0,0.0,0.0
odom,3.470930241,0.029610281022029897,0.00041544119630533994,-6.828651434966781,0.000498038311115532,-0.01773720320184468,-0.021087464663609765,0.9996201590676721,0.04451721756035778,0.002208054261708109,0.953625081932063,0.0,0.0,0.0
cmd_pose,3.498876047,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.522441616,0.030180932548159314,0.0004208033884900322,-6.781927389794457,0.0005049606012585532,-0.01803209715394603,-0.021624137124627213,0.9996034139500711,0.044744142495366165,0.0022378559225890303,0.952576259891466,0.0,0.0,0.0
mpu,3.523318288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.365,-9.77
odom,3.571743833,0.030663394752424807,0.00042520335136951554,-6.733242706736828,0.0005111809432490303,-0.018321593409999164,-0.022157612691969295,0.9995864635481788,0.04494352611003647,0.0022649990440960182,0.9530839125612486,0.0,0.0,0.0
cmd_pose,3.598748008,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.62276792,0.031201743157306165,0.0004293140776602441,-6.686633032707921,0.0005168488131799764,-0.018606388103145844,-0.022688358907764494,0.9995692940257478,0.04511737088513712,0.0022895718371716877,0.9519266500263974,0.0,0.0,0.0
mpu,3.623328508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.335,-11.450000000000001
odom,3.679143461,0.03164157236944395,0.00043249021193097917,-6.637894731520167,0.0005217543697214823,-0.018885274814523782,-0.02321476837097553,0.9995519739848646,0.04526310466979513,0.002311281307041357,0.9524525273246424,0.0,0.0,0.0
cmd_pose,3.698371701,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.728559482,0.03214574553634465,0.00043536928543275183,-6.591411637756602,0.0005260029120707415,-0.01915903564061727,-0.023737325757427558,0.9995344886696725,0.04539131462206995,0.002331147661426856,0.95117516897784,0.0,0.0,0.0
mpu,3.728793714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.4,-13.33
odom,3.778832259,0.03253967116270214,0.00043730481926552365,-6.54261853775802,0.0005294908306278456,-0.01942641271874685,-0.02425443435226272,0.9995169115840877,0.045484604372319305,0.0023469169554134824,0.951715417704545,0.0,0.0,0.0
cmd_pose,3.798541865,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
