source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
cmd_pose,1.099676444,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.110312467,-0.026426755576022403,-0.11752421397673586,-9.203575232744754,-0.00015224199428724505,-0.0031403734402346037,0.022306122774822357,0.9997462436857593,0.05163905556834234,-0.023892115854503265,0.9165175229660154,0.0,0.0,0.0
mpu,1.111725595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015,0.17500000000000002,9.31
odom,1.163987398,-0.023818515091312744,-0.11858421784762463,-9.157050465502172,-0.00012172931319593129,-0.003722708680701783,0.032741419844960026,0.9994569155539367,0.05545984765413005,-0.02437361284033153,0.9254864387192026,0.0,0.0,0.0
cmd_pose,1.200493437,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.213510735,-0.021056503732699437,-0.11960445916234327,-9.110281956684462,-4.387620310200664e-05,-0.004338000517143991,0.04198007324164621,0.9991090297244931,0.059246510030555165,-0.02481416298092273,0.9324983376189957,0.0,0.0,0.0
mpu,1.213792695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.095,0.17500000000000002,9.18
odom,1.263768216,-0.018151639902280067,-0.120588630703973,-9.063188659541035,8.117134132867747e-05,-0.004985461883459536,0.05006927347421453,0.9987333009541567,0.06301757491177887,-0.025220365526942658,0.9380875844882232,0.0,0.0,0.0
cmd_pose,1.300658949,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.315585774,-0.015109654994798072,-0.12153995144688912,-9.01598332644041,0.0002467756083098928,-0.0056658861248538,0.0570941564849427,0.9983526902510416,0.06674003404013226,-0.025576500159825606,0.9423503204878368,0.0,0.0,0.0
mpu,1.317000812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.085,0.18,9.1
odom,1.374584568,-0.011939306644031528,-0.12246241549813609,-8.968552390362536,0.00044970307590279065,-0.006375001626324607,0.06310746153554873,0.9979862751661203,0.0704311876469908,-0.02588198359100416,0.9456111546826772,0.0,0.0,0.0
cmd_pose,1.399514537,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,1.424770159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07,0.24,8.995000000000001
odom,1.425270627,-0.008638161485534503,-0.12336210568632411,-8.921107967589382,0.0007001406597875107,-0.0071101038270881016,0.06799493054761416,0.9976600852226422,0.07415558144365095,-0.02614951560624878,0.9478756401007988,0.0,0.0,0.0
odom,1.474905895,-0.00521753349010602,-0.12424530248087816,-8.873502267555287,0.0009915045172976087,-0.007869526317538563,0.07182840058763111,0.9973854662783855,0.07788701611131602,-0.026366904461962902,0.9494865708535121,0.0,0.0,0.0
cmd_pose,1.499426454,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.525561367,-0.0016728092838357409,-0.12511978627329035,-8.825955427043846,0.0013342032240968808,-0.00865082290758077,0.0745273358130023,0.9971805550558006,0.0816312757693423,-0.026530263739687105,0.9503635213212407,0.0,0.0,0.0
mpu,1.526232904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.065,0.2,8.86
odom,1.57590021,0.0019846023505477083,-0.1259946516707026,-8.778288329619436,0.0017245712843239021,-0.009453018673352203,0.07613123015922448,0.9970515042294905,0.08538952783793805,-0.026635635104768934,0.9508201618634905,0.0,0.0,0.0
cmd_pose,1.599708442,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.62595757,0.005761689596100192,-0.12687944292522546,-8.73072986262272,0.0021731953430578353,-0.010273908956820637,0.07655760813327543,0.9970098578517966,0.08917126912965546,-0.02667681890000345,0.9507687818234978,0.0,0.0,0.0
mpu,1.626206487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.025,0.28500000000000003,8.74
odom,1.676557864,0.009646442758195843,-0.12778650357257446,-8.683073749818652,0.002678701567929324,-0.0111126891017903,0.07580937040289724,0.9970568048300724,0.09297665449551602,-0.026647428596368528,0.9504816714974567,0.0,0.0,0.0
cmd_pose,1.700384943,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.726732062,0.013647347619468906,-0.1287273686563616,-8.63556902918885,0.0032507402032604495,-0.01196766859981575,0.07383826664637576,0.9971931196990254,0.0968059653910748,-0.026539295080779658,0.9497574035526206,0.0,0.0,0.0
mpu,1.726967748,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0.265,8.620000000000001
odom,1.778457775,0.017750756954856818,-0.12971686187378575,-8.587982696979049,0.0038842803331151413,-0.012838946029276894,0.07069556516766576,0.9974077455568386,0.10065415898745375,-0.026341670911444886,0.9488642374362108,0.0,0.0,0.0
cmd_pose,1.800543521,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.827452428,0.021965713839958847,-0.13076687294188458,-8.54058988208715,0.0045841111368368995,-0.01372595558738647,0.06643033712932042,0.9976861201686545,0.1045115323767893,-0.02604899798087388,0.9475413847240919,0.0,0.0,0.0
mpu,1.828184505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,0.34500000000000003,8.505
odom,1.8772811,0.02627599355918136,-0.13189315419718198,-8.493126862597183,0.0053415025329360466,-0.014629501560170144,0.06113924612648063,0.9980077347485224,0.10836857517492933,-0.025657365677034066,0.9460970858598048,0.0,0.0,0.0
cmd_pose,1.900369572,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.927580483,0.03069152623360059,-0.13310703043936137,-8.445889551969818,0.006161843104134094,-0.015548996654797788,0.054855738733536816,0.9983541998311957,0.1122201492306957,-0.025169747693766138,0.9443234410073625,0.0,0.0,0.0
mpu,1.928161295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.03,0.375,8.32
odom,1.977350919,0.03519310071211052,-0.1344249087653182,-8.398583451832591,0.007034488866267083,-0.0164854148803321,0.047689030861703445,0.9987014085291385,0.11605787232843716,-0.024584203071906913,0.9425295439570285,0.0,0.0,0.0
cmd_pose,1.999745542,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.028409757,0.03979168146189531,-0.13585684035721657,-8.35152875863476,0.007965948696127642,-0.01743793262061469,0.03964968702354036,0.9990297115132387,0.11987762098336927,-0.02390344793608753,0.9404724949028271,0.0,0.0,0.0
mpu,2.029221415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.045,0.4,8.21
odom,2.077605586,0.04446779133323432,-0.13742049066877715,-8.304411416203244,0.008948959423632798,-0.01840702728992629,0.030825614172471875,0.9993152050191532,0.12369851779835397,-0.02313352577946362,0.9383486994762766,0.0,0.0,0.0
cmd_pose,2.100478509,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.128319615,0.04923073004822605,-0.13912481942875093,-8.25756981555269,0.009989224974180458,-0.01939202181466643,0.021229834011924954,0.9995366221515752,0.1274911336102276,-0.02227275519005493,0.9359773143218592,0.0,0.0,0.0
mpu,2.128989511,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,0.4,8.135
odom,2.178572704,0.054055693720080636,-0.14098401239104533,-8.21066577710016,0.011048783068097907,-0.02039741146982081,0.011287658694849951,0.9996671739930413,0.13122890411222513,-0.021301053057010307,0.9336012270557698,0.0,0.0,0.0
cmd_pose,2.199610823,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.228258882,0.05895213049177137,-0.1429887862372974,-8.164057519565517,0.01207345260643944,-0.021433110496459344,0.0018055549728008301,0.9996957504600321,0.13488164135544534,-0.020233257432403336,0.9310176770597656,0.0,0.0,0.0
mpu,2.228798538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17,0.44,8.005
odom,2.280503521,0.0638942076339432,-0.14514266943235143,-8.117378084531786,0.013053885880242613,-0.022494872175477253,-0.007115185988627632,0.9996364093597141,0.13844359449951824,-0.01914863646283859,0.9285116967337543,0.0,0.0,0.0
cmd_pose,2.299534822,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,2.328494583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.33,0.465,7.94
odom,2.328992074,0.06889646624520294,-0.14742889161232925,-8.070991301643991,0.013968665302527928,-0.02358752744394314,-0.015122674320515275,0.9995097846745388,0.14192456710313855,-0.01810578075539202,0.9260235585407829,0.0,0.0,0.0
odom,2.379947236,0.07393219508289542,-0.14984874113424765,-8.024497908810396,0.01482533579165209,-0.024708578895072303,-0.022328970312884416,0.999335335426711,0.1453332920972496,-0.017138837605476742,0.9238759204739336,0.0,0.0,0.0
cmd_pose,2.399442484,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.428839845,0.07902259924209633,-0.15238462177974643,-7.978263518675914,0.015622600916695314,-0.02585629457695251,-0.028749884558002068,0.9991300368366718,0.14871227251496472,-0.01625722473241762,0.9220474445258319,0.0,0.0,0.0
mpu,2.429109885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.34500000000000003,0.51,7.765000000000001
odom,2.479465936,0.08413964973386659,-0.15503934649644216,-7.931869037021269,0.016362366309154646,-0.027027577884749854,-0.03445842189618093,0.9989066023221959,0.15207238393254469,-0.015453818866638111,0.9207377216929279,0.0,0.0,0.0
cmd_pose,2.499825333,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.529874274,0.08930914961415962,-0.15779250648321774,-7.8857075376523476,0.01703622422809672,-0.028222267399436687,-0.03941222798750522,0.9986791010990195,0.15542001334780864,-0.014722566063460174,0.9196692078969904,0.0,0.0,0.0
mpu,2.530645517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.41500000000000004,0.5700000000000001,7.67
odom,2.579688299,0.09450042473529022,-0.1606473375535004,-7.839339054500755,0.017645616755640626,-0.02943798836728072,-0.0436693254093463,0.9984563220634608,0.15875575805400283,-0.01406630615754823,0.9190519147076632,0.0,0.0,0.0
cmd_pose,2.600030189,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.630142549,0.09974348805905847,-0.1635807556129484,-7.793190237897716,0.018183516558356042,-0.03067472512206422,-0.04720044579906656,0.9982487359774753,0.1620760216541525,-0.01348699544513178,0.9185471596819899,0.0,0.0,0.0
mpu,2.630843533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.435,0.58,7.48
odom,2.681011017,0.10500445761924292,-0.16659658918406664,-7.746794247913325,0.018650669559474788,-0.031930573799766285,-0.05004867880024306,0.9980619824099859,0.16538326645749368,-0.012986646422180193,0.9184252558981193,0.0,0.0,0.0
cmd_pose,2.700504054,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.730888382,0.11031822261224031,-0.16966892413860038,-7.700609248008433,0.01903943408343124,-0.03320573737477304,-0.052185769629682445,0.9979035646811459,0.1686785946329714,-0.012565739859706177,0.9183674500449927,0.0,0.0,0.0
mpu,2.731893866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.45,0.705,7.34
odom,2.781265524,0.11564711663927095,-0.17280200757981307,-7.6541377227502085,0.01934983598951636,-0.03449870935401364,-0.0536409495214789,0.9977765638831774,0.17196542507639284,-0.012227059206615242,0.9186822844186355,0.0,0.0,0.0
cmd_pose,2.799905496,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.831838069,0.12103164842892288,-0.175966859634729,-7.607871053358579,0.019573460890726434,-0.03580984028526502,-0.05438646205555785,0.9976856457384673,0.17524829256920443,-0.011970807200062914,0.9190331771487411,0.0,0.0,0.0
mpu,2.832370385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.47500000000000003,0.6900000000000001,7.16
odom,2.882086987,0.126433591948054,-0.17916824758797245,-7.561272389332847,0.019706701395642335,-0.03713810939006649,-0.05442526297090836,0.9976323458577222,0.17857364937593648,-0.011800253232970858,0.9198125620035578,0.0,0.0,0.0
cmd_pose,2.899850093,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.932022316,0.1318950095863244,-0.18237335064145752,-7.51487443483715,0.01974371351741675,-0.038484123058329135,-0.053742142979423715,0.9976176322203576,0.18189695315659818,-0.011720516269954994,0.9206054939452324,0.0,0.0,0.0
mpu,2.93266841,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.485,0.735,6.965
odom,2.9822241,0.1373717977740051,-0.18558701816202897,-7.468106336153132,0.01968256997951679,-0.03984655745101392,-0.05235296729361561,0.9976392209179921,0.18521392690793226,-0.01173772637522704,0.9217550497836834,0.0,0.0,0.0
cmd_pose,3.000572647,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mpu,3.032872799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.505,0.805,6.785
odom,3.033765384,0.14291190804986187,-0.188774119577111,-7.421533967809699,0.019520091711676447,-0.04122542968459676,-0.05027496480708211,0.9976932684350109,0.18852833648444653,-0.011851922319823276,0.9229251339587907,0.0,0.0,0.0
odom,3.084104672,0.1484651736567135,-0.19194019273716756,-7.374551477213826,0.019256244086731853,-0.04261913245125577,-0.04753887331168965,0.9977739534268419,0.1918420546096376,-0.012065820092190949,0.9244694689574559,0.0,0.0,0.0
cmd_pose,3.100804162,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.133481479,0.15408548351197585,-0.19504846946618115,-7.327760916494639,0.018888913312380094,-0.044027600458241986,-0.04417212804182746,0.9978745424430985,0.19515615178934204,-0.012376010753596588,0.926022178538981,0.0,0.0,0.0
mpu,3.134128301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.505,0.89,6.59
odom,3.183742847,0.15971574374860104,-0.19810530246543676,-7.2805172063485974,0.018418781886214368,-0.04544919089500586,-0.04020823876589495,0.997987182811564,0.19847407516393503,-0.012782936178328097,0.9279801852372037,0.0,0.0,0.0
cmd_pose,3.199548758,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.233599444,0.1654162280945893,-0.2010725757733709,-7.233459867859433,0.017843000450503833,-0.046884099633926965,-0.035670421520359846,0.9981037669325765,0.20179853684236101,-0.013281158159116544,0.9299644377500756,0.0,0.0,0.0
mpu,3.234763981,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.47500000000000003,0.965,6.4
odom,3.283348656,0.1710538676098438,-0.20395276623008338,-7.185908311651742,0.017164424255325487,-0.04833231874758149,-0.030592430855931545,0.998215143483002,0.204447922718124,-0.01387170587238382,0.9324004528075571,0.0,0.0,0.0
cmd_pose,3.299975426,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.33366902,0.17661984447194795,-0.20670298596190192,-7.13855020432302,0.016377415586133308,-0.04979051791810434,-0.024988118452291982,0.9983127157961978,0.20566048606838305,-0.014541016333558,0.934880193852233,0.0,0.0,0.0
mpu,3.334017206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.465,0.93,6.18
odom,3.383518002,0.18199002436632983,-0.20933063541865254,-7.09065961592411,0.015484402820244587,-0.05125430110719966,-0.01888525588550101,0.9983869875942154,0.20561407881639404,-0.015283391891512368,0.9378598692934389,0.0,0.0,0.0
cmd_pose,3.400135951,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.43414254,0.18717896061283504,-0.2117971397800713,-7.042968295786578,0.01447861645402603,-0.05271757064502611,-0.012289871849703,0.9984288589883517,0.20446296384764637,-0.016086434595452417,0.940891735523141,0.0,0.0,0.0
mpu,3.434689037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.4,0.93,5.94
odom,3.484211133,0.1920809080747172,-0.2141204350180904,-6.994781936980477,0.013438137127588014,-0.05416542216945517,-0.0059219734674345464,0.9984239849592936,0.20240190441560896,-0.016961404763207344,0.9436561724647611,0.0,0.0,0.0
cmd_pose,3.500583061,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.535248623,0.19674940637528673,-0.21629211159020814,-6.946949185407421,0.01245420638061078,-0.055572547123032924,-0.0006444752490749688,0.9983767672584036,0.19966782696136992,-0.017829077360388693,0.9449702756180312,0.0,0.0,0.0
mpu,3.536325576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.24,0.97,5.545
odom,3.584721535,0.20106544439524116,-0.2183543457945358,-6.89868164330421,0.011558635887080716,-0.05693121035252782,0.0033750260711398776,0.9983054865236619,0.19626550127608827,-0.01858145418703813,0.945800124299861,0.0,0.0,0.0
cmd_pose,3.600712134,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.636081849,0.20509080151265144,-0.220309205956069,-6.8508772169407575,0.010783945523457522,-0.058227777403170686,0.005815467730423613,0.9982281366464834,0.19215650584805535,-0.019151211970503464,0.9456588244915789,0.0,0.0,0.0
mpu,3.636824485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13,1.0150000000000001,5.1850000000000005
odom,3.685680954,0.20864752286550803,-0.22220593629726554,-6.802616815678492,0.010142629793205158,-0.05945637705487412,0.006723939300017529,0.9981567286396843,0.18692674910306312,-0.019513980062670293,0.9459222501724753,0.0,0.0,0.0
cmd_pose,3.701512332,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,3.735941257,0.21175633711338243,-0.22404979316913212,-6.7548278739254535,0.00965242131965721,-0.06060930242341739,0.006051416996679071,0.998096550226854,0.18006735459876202,-0.019685164268583244,0.9463559836764149,0.0,0.0,0.0
mpu,3.736755383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13,0.99,4.79
odom,3.786243896,0.21419030043949072,-0.22588979669031498,-6.706525949019791,0.009341092493803414,-0.06167711130769775,0.003791011526815648,0.9980452425433246,0.17119862290441842,-0.019690969469594248,0.9476793703527744,0.0,0.0,0.0
cmd_pose,3.799396133,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
