source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,0.917453496,0.003932905508957816,-0.0027607344262392023,-9.529698257813651,0.005035146392261599,-0.002280997539108564,0.0462892139622302,0.9989127854932051,0.002616695502018368,-0.008022011920969383,0.7742498541769589,0.0,0.0,0.0
odom,0.967658808,0.004201836102924126,-0.003386800671830292,-9.488852284740808,0.005038901248918563,-0.0024594877585525196,0.051551187936493846,0.9986546126747252,0.006489436955836933,-0.005966004781142345,0.8047694743266648,0.0,0.0,0.0
mpu,0.968025065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.055,0.12,8.735
cmd_pose,0.999543552,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.020441091,0.004626904507373411,-0.003896128491051501,-9.446835554147697,0.0049172043432037975,-0.0026457391283200866,0.05570053679633874,0.9984319062242111,0.010269610171051878,-0.003941618235118072,0.8286607626824442,0.0,0.0,0.0
odom,1.069093848,0.0051906196646588606,-0.00427583581336927,-9.404149651352471,0.004679065206640128,-0.0028438687122409193,0.058800703358303,0.9982547250296933,0.013813490749350224,-0.0019476485490317538,0.8470158828189043,0.0,0.0,0.0
mpu,1.069446736,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.095,0.105,8.605
cmd_pose,1.099199837,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.119582527,0.005850916566897474,-0.004524776343025204,-9.360630881345717,0.004356654654582906,-0.003054950964596798,0.060772978247034856,0.998137431393999,0.016826000658748855,1.348680916663501e-06,0.8619925806628354,0.0,0.0,0.0
odom,1.169423144,0.0065884438068717225,-0.004636227955045528,-9.316712279500274,0.00396519232936955,-0.0032804308399294437,0.061646639973341785,0.9980847698483796,0.019273546015017292,0.0019176816046710561,0.8742787060869975,0.0,0.0,0.0
mpu,1.169807787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.035,0.065,8.405
cmd_pose,1.200168133,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.220370642,0.007352266757166882,-0.004615355504782101,-9.272133718167883,0.003541925196644033,-0.00351916594395286,0.061347394517112575,0.998103986277443,0.02105704142409844,0.003819001524486997,0.8848411938865086,0.0,0.0,0.0
odom,1.269955874,0.008126125465958147,-0.004460573746196808,-9.227313091121362,0.00309978166975335,-0.0037705709098829207,0.05988587326040918,0.9981932960766925,0.02218475772783549,0.005717661417811371,0.8938328466296077,0.0,0.0,0.0
mpu,1.2702801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06,0.045,8.23
cmd_pose,1.299234799,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.320272055,0.008858067879548726,-0.0041793779616441,-9.181944179689348,0.0026645950135439564,-0.004032924100363768,0.0572580536179827,0.9983477103456966,0.02263376686750884,0.007634552868062676,0.9017159531334926,0.0,0.0,0.0
odom,1.370269402,0.009537819734792162,-0.003774848530349392,-9.13644625363946,0.0022412296795156165,-0.004304746080179909,0.05353783998428098,0.9985540274519583,0.02243754944763231,0.009551332771027116,0.9084773062714374,0.0,0.0,0.0
mpu,1.370600362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.02,0.065,8.075
cmd_pose,1.399926687,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.420863215,0.010122220435451086,-0.0032668870502663852,-9.090466893724097,0.0018475073185707548,-0.004583756460710759,0.04878068691922499,0.9987972869792475,0.021661303829790996,0.011340526536497272,0.9145795771336335,0.0,0.0,0.0
odom,1.471122584,0.010608563160611283,-0.0026629192035389124,-9.044438147888021,0.0014833974992375888,-0.0048676852703208,0.04309022308368224,0.9990582254536353,0.02035872956909955,0.01295877094574214,0.919894596638575,0.0,0.0,0.0
mpu,1.472019711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.02,0.045,7.88
cmd_pose,1.499349071,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,1.522877156,0.010968151750048224,-0.001999907137415794,-8.997962536343694,0.0011660035721925322,-0.005153293424862682,0.036487609660254126,0.9993201380657891,0.018661087322083936,0.014209010057436047,0.9248721073471534,0.0,0.0,0.0
odom,1.571597225,0.011202236706714861,-0.0012890053633255617,-8.95148830024644,0.0008950216211481816,-0.00543809839210724,0.029059270164761418,0.9995624967152713,0.016598474150011717,0.015052093867304111,0.9293492661501622,0.0,0.0,0.0
mpu,1.572817832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.035,0.005,7.71
cmd_pose,1.599374551,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
